date,aqi,pm2_5,pm10,so2,no2,co,o3,rank,quality,fengxiang,fengli,bWendu,yWendu,tianqi
2021-09-27,45,11,26,3,20,0.5,90,10.0,优,东北风,1级,28℃,17℃,雾
2021-09-28,51,23,51,3,28,0.6,87,200.0,良,南风,2级,24℃,17℃,多云
2021-09-29,47,18,47,2,27,0.6,88,245.0,优,东北风,2级,28℃,17℃,多云~小雨
2021-09-30,54,30,58,2,24,0.8,71,287.0,良,东北风,2级,22℃,16℃,多云
2021-10-01,35,10,28,3,21,0.4,69,154.0,优,东北风,2级,23℃,16℃,多云~小雨
2021-10-02,56,27,62,2,32,0.8,42,198.0,良,东风,1级,21℃,17℃,多云~小雨
2021-10-03,53,28,55,2,23,0.8,58,253.0,良,北风,2级,21℃,15℃,小雨
2021-10-04,25,3,17,3,14,0.3,49,40.0,优,北风,2级,18℃,12℃,小雨
2021-10-05,23,6,13,3,18,0.3,30,1.0,优,西北风,2级,15℃,12℃,多云~中雨
2021-10-06,20,6,7,3,16,0.3,39,5.0,优,东北风,1级,12℃,6℃,中雨~多云
2021-10-07,28,9,18,3,20,0.4,56,11.0,优,南风,1级,19℃,7℃,多云~晴
2021-10-08,38,16,33,3,26,0.5,76,52.0,优,东南风,1级,20℃,11℃,多云~小雨
2021-10-09,33,22,26,3,26,0.6,57,256.0,优,南风,1级,14℃,12℃,小雨~晴
2021-10-10,32,3,21,3,14,0.2,63,158.0,优,西北风,3级,18℃,6℃,多云~晴
2021-10-11,33,8,27,3,26,0.3,60,179.0,优,北风,2级,19℃,5℃,晴
2021-10-12,37,12,33,3,29,0.4,68,241.0,优,东风,1级,20℃,9℃,晴
2021-10-13,53,28,49,3,42,0.5,72,222.0,良,东南风,1级,20℃,11℃,多云~小雨
2021-10-14,42,17,42,3,32,0.5,54,254.0,优,西北风,2级,19℃,11℃,多云
2021-10-15,32,7,26,3,16,0.3,63,226.0,优,北风,3级,20℃,5℃,多云~晴
2021-10-16,32,4,19,3,10,0.2,63,54.0,优,西北风,3级,12℃,1℃,晴
2021-10-17,41,15,41,2,31,0.4,46,192.0,优,西南风,2级,15℃,2℃,晴
2021-10-18,58,33,66,3,39,0.5,45,270.0,良,东北风,2级,17℃,4℃,多云~晴
2021-10-19,31,6,20,3,19,0.3,61,56.0,优,东北风,2级,14℃,1℃,晴
2021-10-20,48,23,48,2,36,0.4,47,166.0,优,西南风,1级,14℃,3℃,多云~晴
2021-10-21,35,14,35,2,25,0.4,62,242.0,优,西北风,2级,19℃,5℃,晴
2021-10-22,35,10,30,3,27,0.3,70,82.0,优,西北风,2级,18℃,2℃,晴
2021-10-23,54,30,57,3,41,0.4,57,179.0,良,西南风,1级,18℃,3℃,晴
2021-10-24,92,68,81,4,49,0.7,66,233.0,良,西南风,1级,17℃,4℃,多云
2021-10-25,153,117,109,3,56,0.9,77,314.0,中度污染,南风,1级,18℃,7℃,多云
2021-10-26,72,52,57,3,33,0.6,69,328.0,良,北风,2级,22℃,5℃,多云~晴
2021-10-27,39,8,32,3,31,0.3,63,23.0,优,西北风,1级,21℃,6℃,晴~多云
2021-10-28,51,19,52,3,39,0.5,46,109.0,良,东北风,1级,19℃,7℃,多云~小雨
2021-10-29,93,69,93,5,60,0.8,47,182.0,良,东风,1级,19℃,6℃,多云~雾
2021-10-30,122,92,95,3,53,0.9,68,308.0,轻度污染,西北风,2级,20℃,8℃,多云
2021-10-31,53,22,55,3,20,0.4,63,118.0,良,西北风,2级,18℃,5℃,多云~阴
2021-11-01,82,60,73,3,48,0.9,28,284.0,良,南风,1级,13℃,6℃,多云~阴
2021-11-02,92,68,76,2,51,0.8,20,257.0,良,西南风,1级,12℃,4℃,小雨~雾
2021-11-03,125,95,86,2,50,0.8,32,264.0,轻度污染,东南风,1级,12℃,5℃,多云~雾
2021-11-04,165,125,103,2,50,0.9,34,293.0,中度污染,东北风,1级,14℃,7℃,多云
2021-11-05,193,145,112,2,49,1.1,33,309.0,中度污染,东北风,1级,12℃,10℃,多云~小雨
2021-11-06,107,80,73,3,30,1.0,47,311.0,轻度污染,北风,3级,12℃,-1℃,小雨~大雪
2021-11-07,29,3,5,3,6,0.3,58,12.0,优,西北风,3级,1℃,-4℃,中雪~多云
2021-11-08,32,4,14,3,8,0.2,63,55.0,优,西北风,4级,7℃,-2℃,晴
2021-11-09,34,4,13,2,9,0.5,67,23.0,优,西北风,4级,11℃,1℃,晴
2021-11-10,36,4,15,3,12,0.2,71,9.0,优,西北风,4级,14℃,2℃,晴
2021-11-11,32,5,16,2,13,0.2,63,9.0,优,西北风,3级,13℃,0℃,晴
2021-11-12,42,14,41,3,33,0.4,53,12.0,优,西北风,2级,15℃,0℃,晴
2021-11-13,56,20,61,3,33,0.5,60,168.0,良,西北风,2级,18℃,1℃,晴
2021-11-14,62,22,73,3,37,0.5,44,56.0,良,西北风,2级,16℃,2℃,晴
2021-11-15,75,34,99,4,35,0.6,40,199.0,良,东北风,1级,11℃,0℃,晴
2021-11-16,72,52,87,3,43,0.8,30,152.0,良,西南风,1级,11℃,2℃,多云~雾
2021-11-17,109,82,95,3,53,1.0,28,213.0,轻度污染,西风,1级,13℃,1℃,多云~晴
2021-11-18,128,97,96,3,60,1.1,17,261.0,轻度污染,北风,1级,9℃,2℃,多云
2021-11-19,37,14,37,3,29,0.5,50,166.0,优,东风,2级,10℃,3℃,多云~阴
2021-11-20,59,30,68,2,43,0.7,17,124.0,良,东北风,1级,8℃,0℃,多云
2021-11-21,91,28,131,2,20,0.5,55,221.0,良,西北风,3级,7℃,-1℃,多云~晴
2021-11-22,29,7,29,2,12,0.2,56,151.0,优,西北风,4级,4℃,-5℃,晴
2021-11-23,53,17,47,3,42,0.5,35,134.0,良,西南风,1级,8℃,-4℃,晴
2021-11-24,65,31,80,3,49,0.7,30,165.0,良,西北风,1级,12℃,-2℃,多云~晴
2021-11-25,69,37,87,3,51,0.8,34,219.0,良,西北风,1级,13℃,-2℃,多云~晴
2021-11-26,53,21,56,2,39,0.5,53,216.0,良,北风,2级,13℃,-3℃,多云~晴
2021-11-27,79,58,89,3,57,1.0,21,126.0,良,东北风,1级,10℃,0℃,多云~阴
2021-11-28,137,104,109,4,63,1.2,19,266.0,轻度污染,北风,1级,9℃,2℃,多云~阴
2021-11-29,79,58,53,2,32,0.7,36,322.0,良,北风,2级,7℃,-1℃,小雨~多云
2021-11-30,29,4,18,3,9,0.2,57,46.0,优,西北风,4级,5℃,-5℃,多云~晴
2021-12-01,38,10,29,3,30,0.4,49,4.0,优,西风,2级,9℃,-5℃,多云~晴
2021-12-02,37,11,37,2,22,0.4,65,76.0,优,西北风,3级,13℃,0℃,多云~晴
2021-12-03,45,13,45,2,32,0.4,52,23.0,优,西北风,2级,13℃,-1℃,多云~晴
2021-12-04,58,23,57,3,46,0.7,33,120.0,良,北风,1级,13℃,-3℃,多云~晴
2021-12-05,79,58,92,4,63,1.0,15,123.0,良,西北风,1级,11℃,0℃,多云
2021-12-06,43,18,43,2,27,0.4,63,278.0,优,西北风,3级,12℃,-3℃,多云~晴
2021-12-07,49,16,42,2,39,0.5,37,39.0,优,西北风,1级,10℃,-3℃,多云
2021-12-08,68,42,69,3,54,0.7,12,98.0,良,东南风,1级,7℃,1℃,多云~小雨
2021-12-09,123,93,64,2,59,1.0,5,256.0,轻度污染,东南风,1级,4℃,-1℃,雾
2021-12-10,78,57,58,2,40,0.7,33,222.0,良,北风,1级,9℃,-1℃,多云
2021-12-11,41,20,41,3,23,0.5,62,162.0,优,西北风,3级,11℃,-3℃,多云~晴
2021-12-12,28,5,17,2,13,0.2,56,64.0,优,西北风,3级,3℃,-6℃,晴
2021-12-13,57,24,49,2,45,0.6,27,76.0,良,西南风,1级,4℃,-6℃,晴
2021-12-14,69,48,75,3,55,0.8,21,154.0,良,西北风,1级,6℃,-5℃,多云~晴
2021-12-15,87,64,96,3,58,1.2,13,190.0,良,东北风,1级,3℃,-4℃,多云~晴
2021-12-16,51,20,51,2,18,0.4,63,263.0,良,西北风,3级,4℃,-7℃,晴
2021-12-17,29,8,23,3,14,0.3,57,35.0,优,西北风,3级,0℃,-7℃,晴
2021-12-18,45,17,45,3,33,0.4,57,70.0,优,西北风,2级,5℃,-7℃,晴
2021-12-19,70,34,84,3,56,0.7,26,91.0,良,西南风,1级,9℃,-5℃,晴
2021-12-20,76,37,101,3,53,0.8,41,231.0,良,西北风,1级,13℃,-3℃,多云~晴
2021-12-21,59,27,67,3,37,0.6,38,178.0,良,东北风,2级,8℃,-2℃,多云~阴
2021-12-22,54,34,57,3,37,0.7,32,52.0,良,东南风,1级,5℃,-2℃,多云
2021-12-23,63,45,73,4,44,0.9,14,124.0,良,东风,2级,-1℃,-5℃,多云~小雪
2021-12-24,29,6,19,3,10,0.3,58,134.0,优,东北风,3级,-4℃,-10℃,晴
2021-12-25,29,5,14,2,8,0.3,58,3.0,优,西北风,3级,-4℃,-11℃,晴
2021-12-26,28,10,28,2,21,0.3,49,9.0,优,西北风,2级,-1℃,-8℃,晴
2021-12-27,57,23,52,3,45,0.6,32,184.0,良,西北风,1级,6℃,-8℃,晴
2021-12-28,65,35,62,4,52,0.9,22,141.0,良,西北风,1级,6℃,-5℃,多云~晴
2021-12-29,42,11,42,2,20,0.3,65,143.0,优,西北风,3级,5℃,-5℃,晴
2021-12-30,36,11,36,3,21,0.3,67,119.0,优,西北风,3级,6℃,-7℃,晴
2021-12-31,62,21,47,4,49,0.7,30,39.0,良,东北风,1级,5℃,-7℃,晴
2022-01-01,52,24,54,4,33,0.6,65,118.0,良,西北风,3级,6℃,-7℃,晴
2022-01-02,32,13,29,2,25,0.3,48,5.0,优,南风,2级,2℃,-7℃,多云
2022-01-03,50,23,50,3,39,0.5,41,65.0,优,北风,1级,6℃,-7℃,晴
2022-01-04,58,33,57,5,46,0.9,30,59.0,良,东北风,1级,3℃,-6℃,多云~晴
2022-01-05,84,62,75,3,50,1.0,24,137.0,良,北风,1级,2℃,-6℃,多云~晴
2022-01-06,79,58,66,3,48,1.0,40,222.0,良,北风,1级,6℃,-7℃,多云~晴
2022-01-07,113,85,91,3,62,1.3,16,218.0,轻度污染,西北风,1级,4℃,-6℃,多云~晴
2022-01-08,73,53,60,3,43,0.9,60,260.0,良,北风,2级,9℃,-5℃,多云
2022-01-09,65,47,67,3,43,0.9,26,101.0,良,东北风,1级,1℃,-5℃,多云
2022-01-10,33,18,28,2,19,0.4,65,156.0,优,北风,3级,2℃,-8℃,晴
2022-01-11,33,11,25,2,26,0.4,44,19.0,优,东北风,1级,0℃,-8℃,晴~多云
2022-01-12,36,15,36,2,26,0.4,58,74.0,优,西北风,2级,2℃,-7℃,多云~晴
2022-01-13,29,11,24,2,23,0.4,52,2.0,优,西北风,2级,3℃,-7℃,晴
2022-01-14,92,68,83,3,51,0.9,25,51.0,良,东北风,1级,2℃,-6℃,多云~晴
2022-01-15,59,42,57,3,30,0.6,63,322.0,良,西北风,3级,3℃,-8℃,多云~晴
2022-01-16,32,10,24,2,25,0.4,48,5.0,优,北风,1级,0℃,-7℃,多云~晴
2022-01-17,42,17,36,2,33,0.5,54,93.0,优,西北风,1级,6℃,-8℃,晴~多云
2022-01-18,70,49,73,5,56,0.9,21,116.0,良,东北风,1级,2℃,-7℃,多云
2022-01-19,79,58,79,6,41,1.2,29,196.0,良,东南风,2级,-1℃,-7℃,多云~阴
2022-01-20,55,39,44,2,24,0.5,42,89.0,良,南风,2级,-2℃,-5℃,阴
2022-01-21,80,59,56,3,35,0.8,32,184.0,良,南风,1级,-1℃,-4℃,多云~小雪
2022-01-22,130,99,70,2,49,1.5,25,265.0,轻度污染,东北风,1级,-1℃,-4℃,阴
2022-01-23,160,122,75,2,46,1.5,27,275.0,中度污染,北风,1级,0℃,-5℃,多云~阴
2022-01-24,198,148,87,2,42,1.6,30,331.0,中度污染,西南风,1级,0℃,-6℃,多云~阴
2022-01-25,92,68,64,3,23,0.8,63,315.0,良,西北风,2级,6℃,-5℃,多云~晴
2022-01-26,30,11,15,3,16,0.4,59,10.0,优,北风,2级,2℃,-5℃,多云
2022-01-27,31,14,18,3,16,0.3,61,29.0,优,北风,2级,3℃,-5℃,晴
2022-01-28,30,15,22,3,17,0.4,60,14.0,优,西北风,1级,3℃,-5℃,晴
2022-01-29,31,19,28,2,22,0.5,62,153.0,优,北风,1级,4℃,-5℃,晴
2022-01-30,117,88,112,3,32,1.0,56,209.0,轻度污染,北风,1级,3℃,-3℃,多云~小雪
2022-01-31,35,8,14,2,6,0.2,69,317.0,优,西北风,3级,0℃,-6℃,晴
2022-02-01,36,7,12,2,9,0.3,72,17.0,优,西北风,2级,2℃,-7℃,晴
2022-02-02,37,12,19,2,14,0.4,74,31.0,优,西北风,1级,4℃,-7℃,晴
2022-02-03,39,7,13,2,9,0.3,78,71.0,优,北风,2级,3℃,-6℃,多云~晴
2022-02-04,39,5,10,2,5,0.2,77,47.0,优,西北风,3级,0℃,-6℃,晴
2022-02-05,38,7,13,2,7,0.2,76,16.0,优,西北风,2级,3℃,-5℃,晴
2022-02-06,38,8,16,2,11,0.3,76,13.0,优,西北风,2级,6℃,-5℃,多云~晴
2022-02-07,36,11,21,2,17,0.4,71,28.0,优,北风,2级,6℃,-5℃,多云~晴
2022-02-08,36,15,26,2,22,0.4,71,114.0,优,西北风,1级,8℃,-5℃,晴~多云
2022-02-09,55,39,56,4,37,0.7,62,143.0,良,北风,1级,7℃,-5℃,多云~晴
2022-02-10,77,56,80,3,36,0.7,82,229.0,良,西南风,1级,10℃,-3℃,阴~多云
2022-02-11,69,50,74,3,29,0.7,77,239.0,良,东北风,2级,8℃,-3℃,多云~阴
2022-02-12,57,35,63,4,21,0.6,57,218.0,良,东北风,2级,1℃,-2℃,多云~小雪
2022-02-13,68,49,68,2,21,0.8,49,186.0,良,东南风,2级,-3℃,-6℃,中雪~小雪
2022-02-14,39,13,17,2,10,0.3,77,148.0,优,西北风,3级,-1℃,-10℃,多云
2022-02-15,35,14,20,2,14,0.3,70,11.0,优,东北风,1级,-2℃,-10℃,多云~晴
2022-02-16,37,14,21,2,14,0.3,73,6.0,优,东北风,2级,0℃,-9℃,晴~多云
2022-02-17,38,26,37,3,24,0.5,67,72.0,优,东南风,2级,0℃,-7℃,多云~阴
2022-02-18,48,33,44,2,21,0.4,74,243.0,优,西北风,2级,4℃,-6℃,多云~晴
2022-02-19,37,8,15,2,6,0.2,74,72.0,优,西北风,3级,1℃,-9℃,晴
2022-02-20,36,9,21,2,12,0.3,72,55.0,优,西北风,2级,4℃,-7℃,晴
2022-02-21,36,8,19,2,9,0.3,72,49.0,优,西北风,3级,4℃,-8℃,多云
2022-02-22,38,11,19,2,12,0.3,76,56.0,优,西北风,2级,4℃,-7℃,晴
2022-02-23,35,15,27,2,26,0.4,69,61.0,优,西北风,1级,7℃,-6℃,晴
2022-02-24,46,25,46,3,34,0.5,65,98.0,优,西北风,1级,11℃,-5℃,晴
2022-02-25,84,62,103,5,49,0.8,69,209.0,良,西北风,1级,14℃,0℃,多云~晴
2022-02-26,42,8,20,2,15,0.3,83,254.0,优,西北风,3级,12℃,-2℃,晴
2022-02-27,53,22,55,3,38,0.5,65,28.0,良,北风,1级,16℃,-2℃,晴~多云
2022-02-28,76,52,102,7,42,0.8,76,174.0,良,西北风,2级,12℃,-1℃,阴~晴
2022-03-01,38,7,19,2,12,0.3,76,16.0,优,西北风,3级,11℃,-1℃,晴
2022-03-02,43,16,43,3,25,0.4,82,68.0,优,西北风,2级,16℃,0℃,晴
2022-03-03,61,26,72,4,28,0.6,74,15.0,良,东北风,1级,11℃,0℃,多云~晴
2022-03-04,72,25,94,3,22,0.4,83,191.0,良,西北风,3级,11℃,-1℃,扬沙~晴
2022-03-05,40,7,31,2,12,0.2,80,40.0,优,西北风,3级,10℃,-2℃,晴
2022-03-06,52,22,53,5,35,0.4,75,64.0,良,东南风,2级,11℃,-1℃,多云
2022-03-07,53,26,56,4,34,0.5,82,178.0,良,北风,2级,18℃,2℃,晴
2022-03-08,77,56,103,5,50,0.8,83,143.0,良,东北风,1级,16℃,2℃,晴
2022-03-09,134,102,171,7,51,1.0,125,255.0,轻度污染,东北风,1级,17℃,4℃,多云
2022-03-10,205,155,249,5,48,1.2,146,330.0,重度污染,东北风,1级,19℃,7℃,晴
2022-03-11,120,91,158,4,35,1.0,80,331.0,轻度污染,东南风,2级,12℃,5℃,多云~小雨
2022-03-12,62,44,70,2,28,0.6,91,139.0,良,东风,1级,13℃,5℃,多云
2022-03-13,80,59,79,2,28,0.8,81,245.0,良,东南风,2级,11℃,4℃,多云~小雨
2022-03-14,52,32,54,2,18,0.5,95,83.0,良,西北风,2级,20℃,5℃,多云~晴
2022-03-15,69,47,87,2,26,0.7,80,189.0,良,东南风,2级,15℃,6℃,多云
2022-03-16,79,45,108,3,27,0.7,73,241.0,良,东南风,2级,12℃,2℃,多云~阴
2022-03-17,41,18,41,3,18,0.5,57,175.0,优,东南风,2级,3℃,-2℃,小雪~阴
2022-03-18,62,44,55,3,25,0.6,38,213.0,良,东南风,2级,2℃,-2℃,大雪~小雪
2022-03-19,44,24,28,3,18,0.4,88,279.0,优,西北风,1级,6℃,-1℃,雨夹雪~多云
2022-03-20,53,37,52,2,29,0.4,84,116.0,良,西风,1级,10℃,1℃,多云
2022-03-21,42,9,15,2,15,0.2,84,67.0,优,北风,2级,12℃,1℃,多云
2022-03-22,36,16,29,2,23,0.3,72,48.0,优,西南风,2级,9℃,1℃,多云
2022-03-23,75,55,75,2,34,0.5,62,215.0,良,东北风,1级,12℃,3℃,多云
2022-03-24,127,96,131,2,43,0.8,33,297.0,轻度污染,东南风,2级,9℃,7℃,多云~小雨
2022-03-25,95,0,0,2,28,0.5,68,319.0,良,北风,2级,14℃,6℃,多云
2022-03-26,66,14,81,2,19,0.2,86,293.0,良,西北风,3级,20℃,3℃,多云
2022-03-27,46,7,29,2,14,0.2,91,92.0,优,西北风,3级,16℃,6℃,晴
2022-03-28,70,30,90,3,23,0.3,104,172.0,良,西南风,3级,18℃,9℃,多云
2022-03-29,77,54,103,2,27,0.5,67,285.0,良,东南风,2级,12℃,6℃,小雨
2022-03-30,40,28,40,3,19,0.5,56,305.0,优,东南风,2级,10℃,3℃,多云
2022-03-31,44,13,19,3,16,0.3,88,102.0,优,北风,2级,15℃,2℃,多云~晴
2022-04-01,43,14,32,2,23,0.3,86,6.0,优,南风,2级,15℃,3℃,多云
2022-04-02,44,13,30,2,20,0.3,88,221.0,优,西北风,2级,19℃,4℃,晴
2022-04-03,63,22,61,2,25,0.3,115,104.0,良,西南风,2级,19℃,7℃,多云~晴
2022-04-04,93,69,122,4,27,0.5,149,272.0,良,西南风,2级,22℃,9℃,多云~晴
2022-04-05,80,44,110,2,21,0.4,95,328.0,良,东北风,2级,24℃,6℃,多云
2022-04-06,58,11,65,2,15,0.3,80,272.0,良,东南风,3级,13℃,3℃,多云~晴
2022-04-07,66,28,81,2,34,0.4,86,106.0,良,南风,1级,22℃,9℃,晴
2022-04-08,119,90,165,6,35,1.0,175,281.0,轻度污染,东南风,1级,24℃,12℃,多云~晴
2022-04-09,119,90,161,4,28,0.9,155,324.0,轻度污染,东风,2级,24℃,11℃,多云
2022-04-10,128,96,173,4,30,1.1,190,302.0,轻度污染,东北风,1级,26℃,14℃,多云
2022-04-11,113,0,0,3,27,0.7,98,319.0,轻度污染,西北风,3级,27℃,14℃,多云
2022-04-12,69,14,87,3,12,0.3,103,258.0,良,东南风,3级,21℃,8℃,多云
2022-04-13,67,28,62,2,17,0.4,120,283.0,良,南风,3级,19℃,6℃,多云
2022-04-14,46,11,29,3,15,0.2,92,159.0,优,西北风,3级,20℃,8℃,多云~晴
2022-04-15,47,9,23,3,11,0.2,94,96.0,优,西北风,2级,21℃,8℃,晴
2022-04-16,49,13,37,3,20,0.2,98,194.0,优,西南风,2级,23℃,10℃,晴~多云
2022-04-17,70,41,89,3,38,0.4,82,256.0,良,西南风,2级,19℃,12℃,多云~阴
2022-04-18,95,58,104,4,31,0.6,153,295.0,良,东风,2级,23℃,9℃,多云~晴
2022-04-19,70,48,86,3,30,0.4,124,302.0,良,西南风,2级,27℃,13℃,多云~晴
2022-04-20,102,39,90,3,24,0.4,162,155.0,轻度污染,西南风,3级,28℃,17℃,多云~晴
2022-04-21,84,32,0,3,15,0.3,97,238.0,良,西北风,3级,25℃,10℃,多云~晴
2022-04-22,54,11,39,2,10,0.2,104,178.0,良,西南风,3级,22℃,12℃,晴
2022-04-23,80,37,101,4,26,0.5,136,219.0,良,西南风,3级,26℃,15℃,多云~晴
2022-04-24,111,52,137,5,28,0.8,172,319.0,轻度污染,东南风,2级,26℃,13℃,多云
2022-04-25,107,65,155,4,26,1.1,167,283.0,轻度污染,东南风,2级,26℃,16℃,多云
2022-04-26,71,22,92,3,9,0.3,97,316.0,良,西北风,4级,23℃,12℃,多云
2022-04-27,38,9,28,2,10,0.2,75,107.0,优,东北风,2级,10℃,8℃,小雨
2022-04-28,42,15,23,3,11,0.3,83,32.0,优,南风,2级,15℃,7℃,多云
2022-04-29,59,42,61,2,18,0.4,96,171.0,良,西南风,2级,18℃,12℃,多云
2022-04-30,45,4,13,3,9,0.2,89,36.0,优,西北风,3级,22℃,8℃,晴
2022-05-01,50,11,31,2,18,0.2,99,146.0,优,西北风,3级,25℃,10℃,多云
2022-05-02,74,23,49,4,24,0.4,128,145.0,良,东南风,2级,26℃,12℃,晴
2022-05-03,107,29,70,3,24,0.4,167,147.0,轻度污染,南风,2级,31℃,16℃,晴
2022-05-04,130,32,87,3,23,0.4,192,265.0,轻度污染,西南风,3级,32℃,20℃,多云
2022-05-05,126,34,92,4,17,0.5,188,301.0,轻度污染,西南风,3级,30℃,15℃,多云~小雨
2022-05-06,54,18,57,3,12,0.3,83,250.0,良,东北风,3级,15℃,10℃,小雨~晴
2022-05-07,42,16,33,3,15,0.3,84,120.0,优,南风,3级,18℃,11℃,阴~小雨
2022-05-08,36,14,25,3,12,0.3,72,80.0,优,南风,2级,13℃,8℃,小雨~多云
2022-05-09,57,18,32,3,16,0.3,108,77.0,良,东南风,2级,19℃,8℃,阴~多云
2022-05-10,70,51,79,3,19,0.5,67,277.0,良,南风,2级,14℃,10℃,多云
2022-05-11,48,23,41,3,16,0.4,96,266.0,优,西北风,2级,20℃,12℃,多云~小雨
2022-05-12,49,13,23,3,11,0.2,98,227.0,优,西南风,2级,18℃,10℃,多云
2022-05-13,46,5,20,3,10,0.2,92,219.0,优,西北风,3级,24℃,9℃,多云~晴
2022-05-14,47,6,22,3,14,0.2,94,95.0,优,北风,2级,24℃,9℃,晴
2022-05-15,50,9,23,3,15,0.2,99,126.0,优,西北风,2级,27℃,11℃,晴
2022-05-16,60,12,29,3,14,0.2,111,129.0,良,西北风,2级,28℃,12℃,晴
2022-05-17,101,30,67,4,25,0.4,161,169.0,轻度污染,东南风,2级,28℃,15℃,多云~晴
2022-05-18,70,20,40,2,15,0.3,124,270.0,良,东南风,2级,30℃,17℃,晴~多云
2022-05-19,136,36,76,4,22,0.6,199,181.0,轻度污染,西南风,2级,30℃,17℃,多云
2022-05-20,153,39,82,3,19,0.6,218,298.0,中度污染,西南风,2级,32℃,18℃,多云~晴
2022-05-21,148,32,72,3,19,0.5,212,315.0,轻度污染,西南风,2级,34℃,19℃,多云~晴
2022-05-22,163,30,78,3,19,0.5,228,281.0,中度污染,东南风,2级,34℃,20℃,晴
2022-05-23,127,30,69,3,17,0.5,189,299.0,轻度污染,西南风,2级,32℃,19℃,多云
2022-05-24,127,27,61,3,15,0.5,189,268.0,轻度污染,西南风,3级,31℃,20℃,多云~晴
2022-05-25,49,4,20,3,7,0.2,97,104.0,优,北风,3级,30℃,14℃,晴
2022-05-26,48,7,26,3,14,0.2,96,182.0,优,西北风,2级,33℃,17℃,晴
2022-05-27,84,12,39,3,18,0.3,140,148.0,良,西南风,2级,34℃,21℃,晴
2022-05-28,178,26,79,4,17,0.5,243,218.0,中度污染,西南风,3级,35℃,24℃,多云
2022-05-29,61,15,44,3,10,0.3,113,312.0,良,西北风,3级,28℃,14℃,多云~晴
2022-05-30,61,10,28,2,15,0.2,113,43.0,良,西北风,2级,31℃,15℃,晴
2022-05-31,114,18,50,3,22,0.4,175,203.0,轻度污染,东北风,2级,31℃,17℃,晴
2022-06-01,91,14,36,3,19,0.3,149,206.0,良,西南风,2级,33℃,19℃,晴
2022-06-02,173,21,55,3,22,0.4,238,203.0,中度污染,南风,2级,35℃,20℃,晴~多云
2022-06-03,200,34,79,6,21,0.7,265,252.0,中度污染,南风,2级,35℃,22℃,多云~小雨
2022-06-04,101,24,47,3,10,0.4,161,253.0,轻度污染,东风,2级,32℃,19℃,多云~晴
2022-06-05,50,11,30,3,10,0.3,100,263.0,优,西北风,3级,34℃,20℃,多云
2022-06-06,48,3,9,3,7,0.2,95,80.0,优,东北风,3级,28℃,16℃,晴
2022-06-07,77,10,28,2,13,0.4,132,36.0,良,南风,2级,26℃,17℃,多云~小雨
2022-06-08,68,23,49,3,14,0.7,121,193.0,良,东南风,2级,24℃,15℃,多云
2022-06-09,60,25,48,3,17,0.8,111,228.0,良,东南风,2级,24℃,18℃,多云
2022-06-10,109,29,66,2,14,0.7,169,265.0,轻度污染,东南风,2级,28℃,19℃,多云~小雨
2022-06-11,73,23,53,3,14,0.6,127,300.0,良,东南风,2级,22℃,19℃,阴~中雨
2022-06-12,90,17,33,3,11,0.5,147,91.0,良,东南风,2级,26℃,18℃,多云~小雨
2022-06-13,55,16,29,3,12,0.4,105,163.0,良,东风,2级,24℃,18℃,小雨
2022-06-14,60,14,28,3,13,0.5,111,242.0,良,东风,2级,26℃,18℃,多云
2022-06-15,90,22,41,3,13,0.6,148,147.0,良,东南风,2级,27℃,18℃,多云
2022-06-16,131,26,55,3,17,0.6,194,241.0,轻度污染,东南风,2级,30℃,20℃,多云
2022-06-17,145,36,74,3,18,0.9,209,271.0,轻度污染,东南风,2级,30℃,21℃,多云~小雨
2022-06-18,159,35,72,2,12,0.9,224,290.0,中度污染,东南风,2级,32℃,22℃,多云
2022-06-19,151,31,62,3,11,0.8,216,305.0,中度污染,东南风,2级,32℃,22℃,多云~晴
2022-06-20,170,34,72,2,14,0.8,235,300.0,中度污染,东南风,2级,34℃,24℃,多云
2022-06-21,172,57,107,3,19,1.1,237,334.0,中度污染,东风,2级,33℃,24℃,多云~小雨
2022-06-22,73,53,79,3,17,0.9,100,250.0,良,东北风,2级,25℃,22℃,小雨~多云
2022-06-23,81,12,17,3,14,0.4,137,326.0,良,西北风,2级,36℃,23℃,阴~晴
2022-06-24,73,5,15,2,17,0.2,127,53.0,良,西北风,2级,37℃,23℃,晴~多云
2022-06-25,205,20,56,3,23,0.4,287,199.0,重度污染,西南风,1级,35℃,25℃,多云
2022-06-26,105,24,55,3,13,0.6,165,334.0,轻度污染,东北风,3级,32℃,22℃,多云~大雨
2022-06-27,70,26,40,2,10,0.6,123,297.0,良,东北风,2级,31℃,22℃,多云~小雨
2022-06-28,46,12,19,3,9,0.4,91,232.0,优,东北风,2级,27℃,22℃,多云~小雨
2022-06-29,44,9,15,3,9,0.4,87,64.0,优,西北风,2级,27℃,21℃,小雨
2022-06-30,76,14,25,3,12,0.4,131,60.0,良,东风,2级,30℃,22℃,多云
2022-07-01,69,20,28,3,10,0.6,122,250.0,良,东北风,1级,30℃,22℃,多云
2022-07-02,106,37,52,3,14,0.7,166,282.0,轻度污染,南风,2级,31℃,23℃,多云~小雨
2022-07-03,64,23,32,3,10,0.6,116,329.0,良,东南风,1级,25℃,22℃,大雨
2022-07-04,56,19,26,3,12,0.6,107,220.0,良,东南风,1级,29℃,23℃,多云~小雨
